ID,POW1,PER1,POW2,PER2,Q,M,90%_FAP,95%_FAP,99%_FAP
GDR1_2067120514926515200,0.41736472663857843,9.017099354612352,0.0018260270337879221,1.2514037998639134,0.5246423231823361,0.013071655355351056,0.060998219228914,0.06541744494255472,0.0752962474973938
GDR1_2162961267026674432,0.10018071441758032,6.866682825145348,0.00010294402703252797,1.2619059410623628,0.8867704507899085,0.24663443990375022,0.06241694615473395,0.06694252147041917,0.07705691750314976
GDR1_2162989201494332800,0.2735990862208414,9.038308843735294,0.005096198958620473,1.2537989085166494,0.6981672002396794,0.04763577190049573,0.07431882185758235,0.07987732326056167,0.09227182803375956
GDR2_2162948455142499968,0.06918574752531112,1.9830868351280233,0.0014858149478865637,222.58683877368352,0.877689729895483,-0.07322159799638799,0.04090547863437394,0.04374603053557717,0.050117001043854484
GDR1_2162091278451209472,0.13576044929962802,121.98577217992228,0.006987021176887089,1.253360791346083,0.738204877736457,-0.10630314989075654,0.06929136710010604,0.07435145603450942,0.08564801462972783
GDR1_2067062824937136000,0.4358176790190444,191.1471525146681,0.0015427181926348699,1.2514037998639134,0.5720603718755218,0.48554648614235457,0.06250376009149594,0.06702860432709455,0.07714151412444922
2MASS_J20510895+4416420,0.1630410377066017,6.149062663729965,0.0038832897239020015,1.2514037998639134,0.8590665172964804,0.227431555109543,0.06355375033695382,0.06816227175226025,0.07846038593195484
GDR1_2162952711451794176,0.5131848828098379,8.264510977313929,0.0011289437546344284,1.2552730366136722,0.4060329047234466,0.006738619609485184,0.06239508113032303,0.06692084072081524,0.07703561130277102
2MASS_J20505363+4424305,0.1269461243628087,5.340230268367841,0.0047543270276248105,1.2514037998639134,0.8592895242907599,0.3250544752600886,0.06280816129089763,0.0673609090932971,0.07753552262621953
2MASS_J20512059+4420322,0.147025933521235,1.605167746411181,0.00509418222702731,222.58683877368352,0.8120134022819956,-0.127912821879275,0.062424683363125504,0.06695019348483536,0.07706445700040006
2MASS_J20510029+4424364,0.6101686429497973,7.00893867288776,0.011140570290517385,1.2514037998639134,0.29576700651315935,0.1171971763531471,0.06271985977498531,0.06725807048603458,0.07740063530758604
GDR1_2162978172018122240,0.09142480266709115,15.364299621955988,0.002759012980010722,1.2548850365691828,0.9240922556809966,-0.05811037145057695,0.062470239316892766,0.0669953657301798,0.0771088492268999
GDR1_2067067807089176192,0.0914232304144189,58.524447443392226,0.005903767817453406,222.52661922540014,0.8824003150982924,0.14032200268430287,0.0747275664581485,0.08021356263500064,0.09245011660676923
GDR1_2163140968460295680,0.14847390238747843,250.0,0.0011886891072535857,222.58683877368352,0.7274876804363712,-0.32611235998627214,0.06247879335932365,0.06700384775177769,0.07711718482810671
GDR1_2162984631649047936,0.17402614396389918,4.76934392739324,0.005729823238442062,222.58683877368352,0.782579685752752,0.252508556648985,0.06239643255776563,0.06692218075696349,0.07703692818625646
GDR1_2163143717240796032,0.07147969241744943,6.93708153028499,0.0002247491705102134,1.2514037998639134,0.9153325811589971,0.4491274651215769,0.06253665174451889,0.06706121923074197,0.07717356630216461
GDR1_2162221811096717952,0.1356417292801514,250.0,0.0020488800991750244,1.2514243210873306,0.8543773000367536,0.010429552749909756,0.06496240033853477,0.06968786849700906,0.08024463377350137
GDR1_2067128658184872064,0.2508998950239076,11.683182733641342,0.011588013706892566,1.2523439928207605,0.7303679820035415,0.13451057931223817,0.0827987284576685,0.08920567263719777,0.10346346187106295
GDR1_2162951474504020224,0.11126989373076854,8.426416810151963,0.0025170935506521885,1.2514456173268493,0.8791074963715699,0.39592773589716485,0.0635158059607271,0.06812465096843803,0.07842342333553927
GDR1_2162947591850664960,0.5551933577369239,7.879547680603541,0.0018699007158930832,222.58683877368352,0.43574150526269684,-0.1036524900229013,0.07163586652118463,0.07687192509488117,0.08855719962941776
GDR1_2162935565942174208,0.0798942822718431,5.004507251283514,0.004358837484777566,1.2514037998639134,0.9196463331539187,0.27431318961887136,0.039883415030533824,0.042650743140568,0.048858359709353164
GDR1_2162988101982678912,0.08323193758720986,13.89221759391315,0.0008249906472393339,222.58683877368352,0.8976731347202902,0.11210663655621315,0.060716085391221045,0.06510898523530817,0.07492954803843578
GDR1_2163137738645105280,0.17133971462024072,7.759074375757797,0.000788421724745326,222.58683877368352,0.6769984456757938,0.18588196940750307,0.0624819911370057,0.06700701860802322,0.07712030095122589
GDR1_2162965287117378944,0.24636920560320097,182.55218002726073,0.004058981411802803,222.58683877368352,0.6934317557161993,0.49769511129935395,0.062288408891236165,0.0668150683337094,0.07693166751872034
2MASS_J20511455+4413379,0.1611251355975684,235.49834708820345,0.0044130436208860944,0.5006454148376029,0.8162451231014634,0.10119856559395933,0.07166748645637754,0.0769032501102671,0.0885879225205366
GDR1_2162949378557115136,0.05784598512160144,103.4636632921622,4.7075724022123836e-05,1.2525620640091768,0.9128249862227985,-0.06128134348276872,0.048102647382491245,0.05152315495649323,0.05918512782735106
GDR1_2163139873247408384,0.4942346957518941,5.035543362664483,0.0003634148214900444,222.58683877368352,0.45677427613795657,0.04898202436661097,0.06230605465373143,0.0668325651464043,0.07694886169393264
GDR1_2162969788241973632,0.09845043870831453,250.0,0.003183142476256118,1.2514037998639134,0.8380382360760638,-0.07140715597073394,0.060798398464489,0.06519061915101812,0.07500980243770806
GDR1_2162942918926094208,0.05249634349591063,53.95913269496513,0.0038240205144224383,1.2521757377994116,0.91754034800064,0.030443430333829808,0.043584581654141155,0.046654239911093506,0.05353535174402156
2MASS_J20512464+4417549,0.044589854871304825,84.16050659804414,0.013556977948985716,222.58683877368352,0.9096957456433522,-0.24896225309627926,0.062440429888589645,0.06696580735203707,0.0770798012077998
GDR1_2162955185352996096,0.09335861291726542,250.0,0.013570183083343021,1.2521757377994116,0.8888471973027935,0.11192413721246514,0.06280720631855387,0.06734468127054713,0.07748574957794958
2MASS_J20511374+4422252,0.2579389853404077,2.0763971415355402,0.0006460501476605244,222.58683877368352,0.5047355256925867,-0.12994488471157115,0.0625666840515338,0.06710618725635828,0.07725137991492102
GDR1_2162944911791083136,0.28436728858370236,3.0089941696095797,0.0005076145405435727,1.2514037998639134,0.6804409628522262,0.11558573554147723,0.04020363226975574,0.042991287451885005,0.049244302204055915
GDR1_2162117563651224960,0.2662205489710999,6.956136400980848,0.0017579261500484094,1.2514243210873306,0.7089489665359748,0.03765139514252633,0.0649369181099424,0.0696626076141869,0.08021982331370953
GDR1_2163138361418522624,0.0655944075725223,250.0,0.003407636241209968,1.2514037998639134,0.9411499539772031,0.1944457566515969,0.0625043469003685,0.06702918619742687,0.07714208595358979
GDR1_2162902683672550912,0.16136972557944707,4.474952771347075,0.002091068124045279,1.2514037998639134,0.8464883578481582,0.4848008073750954,0.039240550997740375,0.04195750669030417,0.04805279752832865
GDR1_2163135573981345152,0.6970810634223076,7.3649550930006775,0.0002916988959372822,1.2514037998639134,0.2591275822430877,-0.0019961565751963404,0.06484448725673633,0.06955447777830938,0.08007711313959809
GDR1_2162221673657766272,0.1947277208896368,167.3534413933349,0.0008968648817492874,1.2514243210873306,0.7086892717928778,0.08098849466053862,0.06498768183604373,0.06971293046817087,0.08026924898748004
GDR1_2162945976943020416,0.06961913415482686,53.25137367928569,0.0058400658887697784,1.2525620640091768,0.9473981442351239,0.139388839774189,0.04852197663495703,0.051956663903310975,0.05965048813964518
GDR1_2162965012238950656,0.7207732333720613,14.4355781111796,0.0008269808841985146,1.2514037998639134,0.21332560816816257,0.036096355390420526,0.06243260433099655,0.06695804771790993,0.07707217558075491
GDR1_2163136123738466688,0.06975932068341464,98.37397089427326,0.0009876643134619407,1.2564867344040107,0.8861833915754722,0.005947886454337955,0.06421538655050843,0.06888194420977256,0.07930838128334197
GDR1_2163135677060562176,0.10707563742550245,10.484091707724431,0.0032259793696356423,1.253722474254213,0.8801639102128681,0.20225851487367558,0.06356218318251398,0.0681706327053328,0.078468600644398
GDR1_2162949309837722880,0.16845738698563492,4.955637461427059,0.012380598493190407,1.2548850365691828,0.7833564386573684,0.16349201302826674,0.06244475338743899,0.06697009443238909,0.0770840142562933
GDR1_2163155055959979392,0.14569949313428263,250.0,0.0004647669635140936,1.2514037998639134,0.7621128405155917,0.20007569242332401,0.06248483122977353,0.06700983479167098,0.07712306852549804
GDR1_2066844954118735744,0.22515329247611776,9.09672916145787,0.013171824297705914,1.2514243210873306,0.7295369674154663,-0.04039033995052894,0.06520200213616566,0.0699587161967252,0.08058437628830874
GDR1_2162969788241971712,0.266271243536696,12.757230406866384,0.0006526699170427282,222.58683877368352,0.6592210501116275,-0.09508281885919996,0.06072129409526265,0.06511415093790782,0.07493462640751906
GDR1_2163155227752761088,0.16210922349646587,6.351068849652793,0.006128362592997434,1.254109755611528,0.771219048732662,0.13033774143288082,0.062450027256702526,0.06697532388089417,0.07708915340440618
DPP2017_409,0.1773042876300367,3.3403831948364404,0.002392988101668091,1.2552503855486437,0.7829138396941134,-0.2990826371195796,0.15424681198447915,0.16648489706545597,0.19336634343983072
GDR1_2162966798944719488,0.11483929412703849,11.038808181159231,0.0031723449211157645,1.2863707447399644,0.8313114291347233,-0.05608293082697349,0.1051892115866566,0.11352275123480259,0.131989977247227
GDR1_2162976488391103104,0.10135901963975902,250.0,0.00043754756573875553,1.2514037998639134,0.825087733869126,-0.2613620247444327,0.060788389555537045,0.06518069277981503,0.07500004373972675
GDR1_2162941716335179008,0.36991164893359274,7.483116981784143,0.005696591950500635,1.2514243210873306,0.5895420670865348,0.2702931544889195,0.07568867102933874,0.08123375879812322,0.09360088099032143
GDR1_2163215391652091520,0.1779201568386717,10.403494325745633,0.004296720341562178,1.2525620640091768,0.7755637780305219,-0.011089380243647914,0.06272029566224192,0.06727378702408916,0.07744991217249944
GDR1_2065995748890512768,0.40932320539904926,5.945187964157576,0.004809270332074623,1.2514243210873306,0.4869634770413387,-0.06148652874490781,0.0648498049201916,0.06957625169458215,0.08013500810527108
GDR1_2163140315626343168,0.384152953949028,191.1471525146681,0.004559583040022379,1.2525620640091768,0.4733320005378768,0.26628112584407965,0.06249216987898281,0.06701711166551098,0.07713021980234251
GDR1_2162936665453858432,0.07750764335737603,10.79061198299674,0.0001286273319520091,1.2514037998639134,0.9107275980920667,-0.0909518021122147,0.040126351986642696,0.042908877606606985,0.04915044087297508
GDR1_2162126325384584576,0.2808686447170199,5.9104816426815825,0.004583946852310528,1.2514243210873306,0.7028180176048408,-0.0227121680192223,0.06492510038127428,0.06965089256368191,0.08020831719345355
GDR1_2162221536218867072,0.6028906229994699,18.995635170332207,0.002122342921091821,1.2514243210873306,0.3861002625297746,0.0393850269933367,0.06494731120908788,0.06967291042669424,0.08022994240374678
GDR1_2162946526698717056,0.1499897398245949,9.56972265036417,8.425416457112452e-05,0.5016971598017208,0.7788451353890751,0.026099688425870578,0.07154693737501926,0.07678382597995721,0.08847079485947507
GDR1_2163136742213531520,0.18186265241968136,5.499372497374699,0.004293986003901181,1.2521757377994116,0.7093887572288495,0.2185160419484647,0.06244216676793834,0.06696752960070847,0.07708149371522495
GDR1_2163136364255498624,0.0573882254547509,8.597023901634127,0.0025679479538487314,1.2556612766651607,0.9617294841300159,0.325659636494967,0.048788395684403706,0.05224718697199505,0.05999455705302769
2MASS_J20510663+4421407,0.5366501168593527,1.3974247735887495,0.0017052709614561457,1.2514037998639134,0.4212279555452859,-0.028496854183791706,0.06247239852803589,0.0669975067609885,0.07711095329697291
GDR1_2163017101601143040,0.09565319674602542,18.517899925792197,0.0010040836053659807,222.58683877368352,0.8971669370475381,-0.10577820458330144,0.060607412533655286,0.06498700929325223,0.07477818620451716
GDR2_2162951684957670144,0.09713496497874392,250.0,0.008254200887081222,222.58683877368352,0.821293636168853,-0.18448134507080344,0.05147220410852823,0.05514344010086734,0.06336296609377287
GDR1_2163138601937119360,0.28359138770103964,2.4248942512380176,0.007268253345988915,222.58683877368352,0.6933403472430967,-0.25791377992408415,0.06247229638305144,0.06699740547604142,0.07711085376049359
GDR1_2162078393549548288,0.08388784669066432,5.157745282807077,0.0005420852221358246,222.52661922540014,0.7214589016410792,-0.0929082617032507,0.06495783838265842,0.06968334616191794,0.08024019206663345
GDR1_2162948141606527616,0.1027614213470783,7.033223011418415,0.002082335963821691,1.2514037998639134,0.9189828557259166,-0.30361965507644445,0.06479158467681266,0.06950203334948264,0.08002560110988573
GDR1_2163138116611233408,0.13085196305681468,8.85967772606232,0.027041446719734637,1.2514037998639134,0.8119699253192676,-0.07232499811382395,0.06233745038859173,0.06686369596056721,0.07697945419513154
GDR1_2162938074203123712,0.5678909855914991,7.268239032799357,0.003141455916644566,1.2514243210873306,0.4337714085958486,0.4152459339857391,0.07549551857514529,0.08104248555585139,0.0934134501115623
GDR1_2162127974652045056,0.12080543253681662,4.140115539579239,0.0028702481290529018,1.2529730179995866,0.8486776927556622,-0.03078959934302747,0.0650225537054422,0.06974749965909659,0.08030320213901385
GDR1_2162239678161489664,0.07035033718779798,1.5673661316271392,0.005187302183268273,1.2514037998639134,0.8661339355780195,-0.04756373562266607,0.03910128996564053,0.04180847083752577,0.047881943895565424
2MASS_J20511262+4418454,0.07731847477741109,1.278195060627318,0.0003051635522593726,222.58683877368352,0.8913288205071102,-0.061346001473030196,0.06254519806249487,0.06706969366169267,0.0771818945520661
GDR1_2162273522506513792,0.4596724295176655,1.5131540780211308,0.05214364151645765,140.3414677053473,0.5139832967057875,0.21427297620700167,0.31874514562029455,0.3428381849998507,0.39391611845492586
GDR1_2163144541882323584,0.22631993533511138,4.104015137835836,0.0038714503358633235,222.58683877368352,0.7621106006270767,0.45619831104480957,0.06241540730104054,0.06694099558402654,0.07705541797445331
GDR1_2162947798009095808,0.1370604007794227,9.68385460370646,0.006256054372531665,222.58683877368352,0.8333463961877883,-0.21147385156673543,0.07167985192724491,0.07691550027786585,0.08859993726396426
GDR1_2162949378557095680,0.19397526778224883,6.730086654582329,0.012990360825170228,1.2525620640091768,0.823129561999155,-0.052549735991043484,0.0508115843325592,0.05443898930906871,0.06256099048309548
GDR1_2162940067068027392,0.37259667114943473,21.91679103361152,0.0008449495020276901,1.2525620640091768,0.5446343639869662,-0.11746715118306687,0.05039418825585261,0.05398655534868044,0.06203073349486198
GDR1_2163135573981345280,0.4678125347887724,5.52933205765764,0.005397515075325333,222.58683877368352,0.4652233820507263,0.1944746680123744,0.06518987784606814,0.06992997725978284,0.08051916447249725
GDR1_2067069937403328128,0.1388592746341431,115.05598312370316,0.0015321665544498677,1.2537755609876144,0.8362540098485396,-0.16780930752750703,0.040357928435025225,0.04316157510358271,0.04945017884778805
2MASS_J20505543+4417461,0.11314888912838537,9.370923785242855,0.008210812692426522,222.58683877368352,0.8396495021139452,0.16240069869574592,0.05495237610628026,0.05890567370821572,0.06775134085558049
GDR2_2067027228235955584,0.2950573580652487,5.615449049902921,0.002094004182310592,222.52661922540014,0.6987346227055323,0.0122996769755236,0.0647682322403973,0.06947888325697506,0.08000286276372609
GDR1_2162989510731974016,0.31339156235087706,8.230999823335996,0.0009720989062306139,1.2548850365691828,0.6668778581797251,0.5924413639311088,0.06128153858925587,0.06571287378375265,0.07561867501509344
GDR1_2163020881172468608,0.3997599308881466,3.2760848987174485,0.003069503931317616,1.2521757377994116,0.541420502650143,0.23542279744165673,0.060530427352904544,0.06491065826476042,0.07470312306427633
GDR1_2162939208074518912,0.15088406281571265,250.0,0.0004128266696945728,1.25643847768046,0.8136795971517392,0.5171296856882062,0.04076453269425115,0.043594336236885876,0.04994134277588984
GDR1_2163148596322501760,0.045442026332504395,31.907200756267244,0.0009523024893470999,1.2514037998639134,0.8774052195524709,-0.38149574341381776,0.06252437273581998,0.06704904352192653,0.07716160064455527
2MASS_J20582381+4353114,0.17139123658936806,89.59976392202361,0.008043817364852626,222.52661922540014,0.7743539872740317,0.46152875530188625,0.06497220478450891,0.06969758779926381,0.08025417980443639
GDR1_2163144473153865856,0.3210965901243225,10.621232087815873,0.004055386726730538,222.58683877368352,0.6627870174478294,0.030358752489889375,0.06247129738494785,0.06699641488934059,0.0771098802742556
GDR1_2162251394832460672,0.7156493336473345,6.431558992791102,0.006499185789764756,1.2514037998639134,0.15525773674339471,0.1803249424219737,0.060617931183610765,0.06499744135481166,0.07478844238834785
GDR2_2163139804529410944,0.18529930576769418,10.79061198299674,0.015029460758494087,1.2514037998639134,0.7833934212974589,-0.024909726769418553,0.0624483819606388,0.06697369244247135,0.07708755013655298
GDR1_2162886775113495552,0.11914036601927099,4.901793090505899,0.0009822697288685799,222.52661922540014,0.8523987544075043,0.22058155846525443,0.07558882219635968,0.08113488092063956,0.09350398864157064
GDR1_2067059732550905600,0.2563598468921765,3.093835992738361,0.006729297660441506,1.2517896498244236,0.7046907192874937,-0.06479511359323427,0.04008590976626924,0.042868683605878734,0.049110745062815375
GDR1_2163149317877028224,0.07734385375534873,74.85061548357824,0.009197255334557125,1.2514037998639134,0.8786297187258415,0.4992151705135336,0.062480858306566765,0.06700589531451026,0.07711919704700482
GDR2_2162926254452857472,0.48555900648675737,8.743228892174262,0.0007529516195280016,1.2514243210873306,0.4589795685941883,0.02817629254548458,0.06573613511582035,0.07052194781674533,0.08121219242859808
2MASS_J20512139+4424054,0.09530773568781895,3.5730616981260854,0.0014390835726251106,1.2615138304146822,0.8784083510459307,-0.2480327270351282,0.06254327675361833,0.06706778851306189,0.07718002226538773
GDR1_2067074301079809408,0.246397583397047,4.752594487428699,0.0007600538938533825,222.58683877368352,0.6861073652125607,0.13687332051420611,0.05590285200908465,0.059906903484246675,0.06886560314709887
GDR1_2162965699433784192,0.09024795675965028,106.16934447655647,0.004694086302289252,1.2517896498244236,0.9231738191088367,-0.122860325643239,0.06235438539366754,0.06688048811617063,0.07699595605998606
GDR1_2163156052385630336,0.7519093561878033,9.54721833318999,0.002066820299611583,1.2514037998639134,0.23915235654477096,-0.08160466078973003,0.0624339326743431,0.0669593648706032,0.07707346998570064
PSO_J205647.351+434127.587,0.05407464047941731,2.953515424487655,0.005280630857747218,222.52661922540014,0.8899992777895281,-0.1009072885343116,0.06497345149205162,0.06969882368096897,0.08025539365468021
GDR1_2162924673904534272,0.14144559445386287,118.41887778030674,0.0007065084844461589,1.2514243210873306,0.839734561030945,0.43827011588659104,0.06517210818056952,0.06992908357680479,0.08055527531230168
GDR1_2162946767216898432,0.11681188887507285,4.158665867994942,0.005937177303909299,1.2529486286742908,0.8366894429370828,-0.13120033213130303,0.04368729596947172,0.04676312625357745,0.05365801459350403
GDR1_2162122339654917120,0.2696959216013616,7.152707035973341,0.0025692357924005727,1.2514243210873306,0.6870384469248401,0.4293499754172435,0.06515284954587927,0.06989327117607039,0.08048311419866318
GDR1_2163144644952565120,0.11085729019736172,19.877914103667575,0.00721076830205675,222.58683877368352,0.8849063081650894,-0.12236451376324163,0.062441562690861666,0.06696693061205934,0.07708090507035277
GDR1_2163135367823138944,0.09577046098936721,0.5023179000868021,0.011757300425697777,0.5003985859746626,0.8645399176052349,0.31620218132803934,0.07162382433418948,0.07685999525439118,0.08854549914735303
GDR1_2162932851524210816,0.3429678264494164,6.514115504424458,0.0005835395925097739,1.2525620640091768,0.6279025803230261,0.7212131524236252,0.039916491644975585,0.04268361739888917,0.0488908278965615
GDR1_2162976419671618816,0.07059502140684831,65.22962318607937,0.003294480694221878,1.2514037998639134,0.8914453219338553,0.3942259825660829,0.06084785399248256,0.06523966702937244,0.07505802210108249
GDR1_2162221639298015872,0.13973251673123313,182.43071191747842,0.006894919360705816,1.2514243210873306,0.8913728545567826,0.07509568927625512,0.06493177422750229,0.06965750842226356,0.08021481505934375
GDR1_2162951749379088640,0.25966243008613904,7.285653935476438,0.005627758661753347,222.58683877368352,0.7272768524699164,0.06174094176048342,0.062382620125122155,0.06690848476094682,0.0770234688412313
GDR1_2162904161141389696,0.19138320579498685,8.745172010392077,0.0004073184877850245,222.58683877368352,0.7158902172121697,0.5134096096944759,0.04172550331013705,0.044632599617536475,0.051151844525765086
GDR1_2162956903341232128,0.059969706915552916,7.803817666049554,0.003480474453142795,222.58683877368352,0.9003464453903111,0.5458873521264327,0.062471005708028014,0.0669961256683162,0.07710959604607937
GDR1_2163136746511218176,0.23955553401377672,6.843533038864514,0.0021080709230136795,1.2514037998639134,0.7475032550164575,0.13203214790188658,0.062386719099041685,0.06691254917873797,0.07702746302676118
GDR1_2163149661474923520,0.08129116476590821,60.37907354656854,0.011238908115891627,222.58683877368352,0.9517600407485023,0.08833447359857721,0.06206803745113333,0.06662707808048675,0.07681447041976683
GDR1_2162948107246789120,0.4511968116611805,6.786335762345144,0.0014920145553036625,222.58683877368352,0.5091873288223048,0.01343892608494143,0.0648102330162631,0.06952052015136398,0.08004375917926237
2MASS_J20475581+4329019,0.0720464092945244,1.3130988336573712,0.0004012975010472323,1.2514243210873306,0.9787111132750748,-0.01871885547554755,0.06492486029687296,0.069667269437671,0.08026115593071759
GDR1_2067062618768745728,0.2577111628143813,9.48033599108168,0.0005389991087469163,1.2514037998639134,0.6982199160869711,-0.05821526221547529,0.039303284165499726,0.04202519783883877,0.048131544806612
2MASS_J20522880+4418297,0.44352648934763395,9.99374602603501,0.00036213441997378786,1.2514037998639134,0.567931589594308,0.30249472192608146,0.06259752679621744,0.0671367695218723,0.07728143269548282
GDR2_2163136059317926016,0.13461192962732135,4.2235612386003,0.0006826754454337975,1.2514037998639134,0.8440861262208244,0.13443653392284735,0.062466545748495014,0.06699170326255775,0.0771052499867287
GDR1_2067026815919131392,0.0916754302869872,103.3142112691537,0.003360410019443062,1.2514243210873306,0.8921668809617347,-0.14004973345772162,0.06462829798211302,0.06934016285465625,0.07986661176376546
GDR1_2162126187945624704,0.17616757693216256,250.0,0.00238258711665104,1.2514243210873306,0.8029636008967805,0.29274799399022083,0.06492303796891133,0.06964884807225223,0.08020630916684847
GDR1_2162933882314931968,0.2965904886678607,6.631153494622178,0.00355064424350047,1.2514037998639134,0.5553317448801862,0.03801662130201932,0.03992669350433557,0.04269375688244385,0.04890084219449345
GDR1_2162121961697794304,0.1389893044099125,200.49366411670795,0.006532790344212881,1.253360791346083,0.8411093727307691,0.24398877622992568,0.06501410439619701,0.06973912367442661,0.08029497539768635
GDR1_2163138288400926464,0.05338359757670046,12.256553288689322,0.013982624256632407,222.58683877368352,0.9351680163350149,-0.023716975660443212,0.06239302613442632,0.06691880304707618,0.07703360883589708
GDR1_2162952470933669632,0.29873238768925453,5.797807790626885,0.001336445256579566,1.2521757377994116,0.6798335055524187,0.14407420008948407,0.06239598846969151,0.06692174041212004,0.07703649544949437
GDR1_2162951027824541312,0.13366180107193457,211.01752396179776,0.0021455418139831317,1.2521757377994116,0.8862107944421497,-0.0167196448674883,0.040488045687458944,0.04330229208473299,0.049614519481164646
GDR1_2162091003573281920,0.13346326677742681,32.6077062231813,0.0027980144954498232,1.2537488047850904,0.8537364671583422,-0.1995948497399393,0.06718157115874543,0.07211225759534622,0.08312224160094246
GDR1_2066794818967689472,0.5277561730672684,2.3975017971555777,0.0014147407796768548,1.2514243210873306,0.2935555851894442,0.18648602762901356,0.06524635471417077,0.07000268123531027,0.08062755284828312
GDR1_2162975698125115392,0.13400809002694203,103.4636632921622,0.0068115924608208945,1.2514037998639134,0.7960339436681404,-0.16083681342232548,0.06071596913265701,0.06510886993657712,0.07492943468905348
GDR1_2162947420052773760,0.08821262895232125,0.500583684796198,0.000686709430616942,222.58683877368352,0.9221413452462168,1.0141303978056972,0.07176685477268833,0.07737427915910783,0.08987167766613807
GDR1_2067026953358039552,0.444033781939507,3.570675982123751,0.0019394472904394981,1.2514243210873306,0.5306449464084901,0.031907662591947716,0.06461987390150305,0.06933181192282137,0.07985840960597103
